100,20.218750000000000,63
110,16.937500000000000,52
120,16.562500000000000,51
130,12.046875000000000,35
140,11.281250000000000,34
150,11.375000000000000,34
160,11.843750000000000,36
170,12.812500000000000,38
180,13.562500000000000,40
190,13.281250000000000,40
200,12.125000000000000,37
210,11.218750000000000,34
220,11.171875000000000,33
230,11.343750000000000,34
240,11.578125000000000,35
250,11.968750000000000,36
300,15.328125000000000,47
350,16.406250000000000,51
400,17.671875000000000,55
